,prob
94,0.9086990356445312
95,0.06929275393486023
96,0.9675087928771973
97,0.6791882514953613
98,0.07977195829153061
99,0.048482440412044525
100,0.08547259867191315
101,0.8469147682189941
102,0.052953846752643585
103,0.934581458568573
104,0.7498068809509277
105,0.8335058689117432
106,0.7845714092254639
107,0.9113149046897888
108,0.09953109174966812
109,0.3077060878276825
110,0.24696411192417145
111,0.18635721504688263
112,0.8431880474090576
113,0.9432910680770874
114,0.1693117320537567
115,0.318812757730484
116,0.7233643531799316
117,0.9640915989875793
118,0.9581906199455261
119,0.9344902634620667
120,0.17100216448307037
121,0.1170409694314003
122,0.7469249963760376
123,0.9770345091819763
124,0.259198397397995
125,0.6020494103431702
126,0.8653664588928223
127,0.7988324761390686
128,0.9784616231918335
129,0.8627263307571411
130,0.5390223860740662
131,0.851984441280365
132,0.9490575790405273
