,prob
94,0.8403928279876709
95,0.10967855900526047
96,0.9527139067649841
97,0.730400562286377
98,0.12444841116666794
99,0.06673087924718857
100,0.1096833199262619
101,0.8685794472694397
102,0.0675291046500206
103,0.883729875087738
104,0.8389930129051208
105,0.8187076449394226
106,0.8291043043136597
107,0.831173300743103
108,0.13588155806064606
109,0.4003065824508667
110,0.25085312128067017
111,0.2352394014596939
112,0.8094306588172913
113,0.9339579939842224
114,0.16801334917545319
115,0.2778758704662323
116,0.5660576224327087
117,0.9392684102058411
118,0.9362423419952393
119,0.9254751801490784
120,0.19591200351715088
121,0.13780614733695984
122,0.7281411290168762
123,0.9609667062759399
124,0.23029889166355133
125,0.3089098036289215
126,0.8198779821395874
127,0.7374191284179688
128,0.9536410570144653
129,0.7017787098884583
130,0.5445708632469177
131,0.591000497341156
132,0.9134989380836487
