,prob
94,0.9965354204177856
95,0.00981137901544571
96,0.9957466721534729
97,0.2853284478187561
98,0.039449840784072876
99,0.03867780417203903
100,0.018789242953062057
101,0.9879034161567688
102,0.01559445634484291
103,0.9355583190917969
104,0.972008228302002
105,0.9258409738540649
106,0.8259290456771851
107,0.9842177629470825
108,0.024252360686659813
109,0.1621776968240738
110,0.24855324625968933
111,0.01484293956309557
112,0.9312445521354675
113,0.9900237917900085
114,0.02003372460603714
115,0.26326099038124084
116,0.9448596835136414
117,0.9946203231811523
118,0.9963887929916382
119,0.998530387878418
120,0.5086240172386169
121,0.013193945400416851
122,0.7914222478866577
123,0.9969594478607178
124,0.1298607736825943
125,0.9718528389930725
126,0.9810412526130676
127,0.9296849966049194
128,0.9760453104972839
129,0.9797855019569397
130,0.23194709420204163
131,0.9968881011009216
132,0.9921156764030457
