,prob
94,0.7228876948356628
95,0.4134051203727722
96,0.7661200165748596
97,0.7156528830528259
98,0.4370678663253784
99,0.3876277208328247
100,0.4672293961048126
101,0.7038800120353699
102,0.3725505769252777
103,0.7298558950424194
104,0.6570024490356445
105,0.7004615068435669
106,0.7107087969779968
107,0.7141730189323425
108,0.45459964871406555
109,0.5515266060829163
110,0.5945775508880615
111,0.5926731824874878
112,0.6497966051101685
113,0.7969913482666016
114,0.514924943447113
115,0.49949774146080017
116,0.6369854807853699
117,0.7926054000854492
118,0.7730976939201355
119,0.7782163023948669
120,0.4845660924911499
121,0.4422282576560974
122,0.7067444920539856
123,0.8316822052001953
124,0.532500147819519
125,0.6118646264076233
126,0.6741728186607361
127,0.7229453921318054
128,0.8048328757286072
129,0.6408994793891907
130,0.6445133686065674
131,0.6182570457458496
132,0.8027220368385315
