,prob
94,0.9008831977844238
95,0.060992468148469925
96,0.9726758003234863
97,0.6130725145339966
98,0.07262527197599411
99,0.034485701471567154
100,0.10863397270441055
101,0.9050095677375793
102,0.04330014809966087
103,0.9252116084098816
104,0.8563864231109619
105,0.7939095497131348
106,0.8652924299240112
107,0.8824431896209717
108,0.07839857786893845
109,0.30514612793922424
110,0.31822434067726135
111,0.12704065442085266
112,0.8219417929649353
113,0.9543305039405823
114,0.14387601613998413
115,0.22906585037708282
116,0.6998441219329834
117,0.968686580657959
118,0.9561133980751038
119,0.9556244611740112
120,0.15851902961730957
121,0.09214857965707779
122,0.8107675313949585
123,0.9801534414291382
124,0.23964332044124603
125,0.5060567259788513
126,0.8886475563049316
127,0.8219745755195618
128,0.9720103740692139
129,0.8521522283554077
130,0.46828484535217285
131,0.8991947770118713
132,0.9504936337471008
