,prob
94,0.9949830770492554
95,0.011752556078135967
96,0.9941577911376953
97,0.3024160861968994
98,0.03737268224358559
99,0.014768079854547977
100,0.030629782006144524
101,0.973118007183075
102,0.01750374212861061
103,0.9547424912452698
104,0.9703350067138672
105,0.9503535032272339
106,0.9520674347877502
107,0.9808982014656067
108,0.025499045848846436
109,0.18807737529277802
110,0.31566154956817627
111,0.019761933013796806
112,0.99648118019104
113,0.9885363578796387
114,0.023245634511113167
115,0.2314380258321762
116,0.8641498684883118
117,0.9932795166969299
118,0.9895903468132019
119,0.9961930513381958
120,0.16603876650333405
121,0.020716896280646324
122,0.8673224449157715
123,0.9957167506217957
124,0.1289440095424652
125,0.9778503179550171
126,0.975936233997345
127,0.9785398244857788
128,0.9794169068336487
129,0.9846096038818359
130,0.21696354448795319
131,0.9968318343162537
132,0.9909402132034302
