,prob
94,0.9855690598487854
95,0.021046500653028488
96,0.9953070282936096
97,0.3435206711292267
98,0.03732367977499962
99,0.012158596888184547
100,0.01563962548971176
101,0.951783299446106
102,0.017167599871754646
103,0.9479569792747498
104,0.940269947052002
105,0.8970049023628235
106,0.8124229907989502
107,0.9545649290084839
108,0.04156045243144035
109,0.25617271661758423
110,0.11496308445930481
111,0.030526982620358467
112,0.8245616555213928
113,0.9822165966033936
114,0.044494204223155975
115,0.1390354335308075
116,0.874417781829834
117,0.9901903867721558
118,0.9815686345100403
119,0.9906306862831116
120,0.08893736451864243
121,0.02882094867527485
122,0.8484008312225342
123,0.9934495091438293
124,0.1405898630619049
125,0.9480654001235962
126,0.9633453488349915
127,0.8905646800994873
128,0.9824516177177429
129,0.8866108059883118
130,0.23535339534282684
131,0.9952672719955444
132,0.9847240447998047
