,prob
94,0.9818474650382996
95,0.020502280443906784
96,0.994839608669281
97,0.32365328073501587
98,0.03716175630688667
99,0.012112503871321678
100,0.029066167771816254
101,0.9472454786300659
102,0.01843368075788021
103,0.9376524090766907
104,0.9213098287582397
105,0.8729311227798462
106,0.7625394463539124
107,0.930292546749115
108,0.04458547756075859
109,0.24987740814685822
110,0.13624808192253113
111,0.03146488219499588
112,0.7638578414916992
113,0.9818407893180847
114,0.047911204397678375
115,0.09534777700901031
116,0.9050949215888977
117,0.9895803332328796
118,0.9748400449752808
119,0.991910994052887
120,0.11463167518377304
121,0.02973303571343422
122,0.8382435441017151
123,0.9938682913780212
124,0.14771533012390137
125,0.957728922367096
126,0.96271151304245
127,0.7666833400726318
128,0.9842570424079895
129,0.8661727905273438
130,0.2667067050933838
131,0.9933831095695496
132,0.9856941103935242
