,prob
94,0.8398146629333496
95,0.10981571674346924
96,0.9515059590339661
97,0.7130657434463501
98,0.12310157716274261
99,0.06756497174501419
100,0.1201694905757904
101,0.8713654279708862
102,0.06757006049156189
103,0.881192684173584
104,0.8433231711387634
105,0.7996876239776611
106,0.7909218668937683
107,0.8262070417404175
108,0.14197692275047302
109,0.3946458101272583
110,0.2451169639825821
111,0.23654651641845703
112,0.7845001220703125
113,0.932933509349823
114,0.16635720431804657
115,0.2891297936439514
116,0.5785120129585266
117,0.933992326259613
118,0.933779776096344
119,0.9264539480209351
120,0.20057068765163422
121,0.13986943662166595
122,0.7462356686592102
123,0.960274875164032
124,0.2338971197605133
125,0.29558712244033813
126,0.8162522315979004
127,0.7203024625778198
128,0.952261745929718
129,0.6632110476493835
130,0.5259880423545837
131,0.554119884967804
132,0.9086188077926636
