,prob
94,0.5594492554664612
95,0.5706501007080078
96,0.548385739326477
97,0.5595548152923584
98,0.5399124622344971
99,0.5764934420585632
100,0.568859875202179
101,0.5657917857170105
102,0.5567806363105774
103,0.5661391019821167
104,0.5737783312797546
105,0.5554071068763733
106,0.5596461892127991
107,0.5550491809844971
108,0.5730590224266052
109,0.5665594339370728
110,0.5621488094329834
111,0.6128714084625244
112,0.5907040238380432
113,0.5822038054466248
114,0.565763533115387
115,0.5716803073883057
116,0.5685363411903381
117,0.5521256923675537
118,0.549194872379303
119,0.5557577610015869
120,0.5516836643218994
121,0.5525171160697937
122,0.5548378825187683
123,0.5234348773956299
124,0.5480002760887146
125,0.5964503288269043
126,0.5475078821182251
127,0.5547454953193665
128,0.548222005367279
129,0.5566315054893494
130,0.5623072981834412
131,0.5710996985435486
132,0.5235872268676758
