,prob
94,0.90529865026474
95,0.07429610937833786
96,0.9579914212226868
97,0.6459278464317322
98,0.08405416458845139
99,0.050606194883584976
100,0.08147983253002167
101,0.8820228576660156
102,0.053475722670555115
103,0.9166234731674194
104,0.8674113750457764
105,0.83918297290802
106,0.8797132968902588
107,0.9028185606002808
108,0.10206325352191925
109,0.36282941699028015
110,0.19921757280826569
111,0.19550396502017975
112,0.8014126420021057
113,0.9461668133735657
114,0.1097952276468277
115,0.3087441027164459
116,0.6409685611724854
117,0.9576024413108826
118,0.9469369649887085
119,0.9333176612854004
120,0.16516855359077454
121,0.12198662757873535
122,0.7400665283203125
123,0.9734907746315002
124,0.2250053733587265
125,0.5371662974357605
126,0.8615642189979553
127,0.7808112502098083
128,0.9717721343040466
129,0.7113844156265259
130,0.5598311424255371
131,0.579273521900177
132,0.9360257983207703
