,prob
94,0.8616871237754822
95,0.10520856082439423
96,0.9540833234786987
97,0.8074098229408264
98,0.1219281330704689
99,0.06397414207458496
100,0.10329569876194
101,0.8805371522903442
102,0.06733205169439316
103,0.9019641280174255
104,0.7569117546081543
105,0.7486900091171265
106,0.7755906581878662
107,0.8487863540649414
108,0.12680725753307343
109,0.4113045334815979
110,0.21669897437095642
111,0.23275156319141388
112,0.7970265746116638
113,0.9283312559127808
114,0.16468793153762817
115,0.31378838419914246
116,0.5727494955062866
117,0.9446082711219788
118,0.9439157843589783
119,0.9150084257125854
120,0.19565370678901672
121,0.13445882499217987
122,0.7173311710357666
123,0.9636772274971008
124,0.22570575773715973
125,0.371042937040329
126,0.834791362285614
127,0.7118515372276306
128,0.9565013647079468
129,0.7074460387229919
130,0.5222541689872742
131,0.601347804069519
132,0.9208613038063049
