,prob
94,0.9938421249389648
95,0.016606878489255905
96,0.9964081645011902
97,0.3234676122665405
98,0.037807900458574295
99,0.009065818041563034
100,0.02317303605377674
101,0.9670220613479614
102,0.016354236751794815
103,0.9425110816955566
104,0.936412513256073
105,0.9239987730979919
106,0.7045175433158875
107,0.9439116716384888
108,0.0309615358710289
109,0.22482988238334656
110,0.2003708928823471
111,0.024605486541986465
112,0.8941845297813416
113,0.9865214824676514
114,0.026313764974474907
115,0.20496411621570587
116,0.9365191459655762
117,0.9907721281051636
118,0.9918044805526733
119,0.9950907230377197
120,0.17898955941200256
121,0.028216658160090446
122,0.9130984544754028
123,0.9944275617599487
124,0.19487009942531586
125,0.9712148308753967
126,0.977814257144928
127,0.9566308856010437
128,0.979023814201355
129,0.9556164145469666
130,0.19225673377513885
131,0.9956802129745483
132,0.9873675107955933
