,prob
94,0.9922418594360352
95,0.01085519976913929
96,0.9977927207946777
97,0.1493460237979889
98,0.031337957829236984
99,0.007735925726592541
100,0.031264759600162506
101,0.9875608086585999
102,0.010721704922616482
103,0.8711782097816467
104,0.9775927662849426
105,0.9344196915626526
106,0.8660473227500916
107,0.9703079462051392
108,0.023285144940018654
109,0.18609179556369781
110,0.018487608060240746
111,0.016863031312823296
112,0.9184482097625732
113,0.9884853363037109
114,0.018559657037258148
115,0.21279506385326385
116,0.85507732629776
117,0.994750440120697
118,0.9826860427856445
119,0.9965944886207581
120,0.2152358442544937
121,0.013648346066474915
122,0.9267701506614685
123,0.9953666925430298
124,0.19362471997737885
125,0.7047140598297119
126,0.9742711186408997
127,0.9787122011184692
128,0.9785036444664001
129,0.9555590152740479
130,0.17120292782783508
131,0.995073139667511
132,0.9872510433197021
