,prob
94,0.9506716728210449
95,0.04430139437317848
96,0.9874903559684753
97,0.5385178923606873
98,0.056282952427864075
99,0.02455911785364151
100,0.03651588037610054
101,0.9384702444076538
102,0.022637663409113884
103,0.9291331171989441
104,0.8184653520584106
105,0.8448346257209778
106,0.6265202760696411
107,0.9462812542915344
108,0.06738442927598953
109,0.25260868668556213
110,0.16844262182712555
111,0.07189005613327026
112,0.8969031572341919
113,0.9684245586395264
114,0.07232997566461563
115,0.3169308304786682
116,0.8446773886680603
117,0.9817430973052979
118,0.9710366725921631
119,0.9808840751647949
120,0.11029038578271866
121,0.05565118417143822
122,0.7923293113708496
123,0.9883081316947937
124,0.20422960817813873
125,0.6233668923377991
126,0.9295369386672974
127,0.837690532207489
128,0.9801653623580933
129,0.8779003024101257
130,0.424508273601532
131,0.9329509735107422
132,0.9735193848609924
