,prob
94,0.9220330715179443
95,0.05622002109885216
96,0.9775311350822449
97,0.6244735717773438
98,0.06732890009880066
99,0.03102661669254303
100,0.07180052995681763
101,0.8866674304008484
102,0.036792878061532974
103,0.932436466217041
104,0.8747193813323975
105,0.8681731820106506
106,0.8766647577285767
107,0.9070461988449097
108,0.0662539154291153
109,0.27221447229385376
110,0.40907567739486694
111,0.10842247307300568
112,0.8852713108062744
113,0.9613763689994812
114,0.10887445509433746
115,0.2333810031414032
116,0.7623128294944763
117,0.9719427824020386
118,0.9646170735359192
119,0.9681159853935242
120,0.13388636708259583
121,0.07680223882198334
122,0.7970373630523682
123,0.9841291904449463
124,0.2374550998210907
125,0.5516034364700317
126,0.9064554572105408
127,0.8505958914756775
128,0.9774399995803833
129,0.893131673336029
130,0.5157862305641174
131,0.918892502784729
132,0.9638384580612183
