,prob
94,0.7690247893333435
95,0.2776049077510834
96,0.8395697474479675
97,0.7593086361885071
98,0.30466532707214355
99,0.23368658125400543
100,0.31275874376296997
101,0.7515448927879333
102,0.23567526042461395
103,0.8043398857116699
104,0.7131582498550415
105,0.7781837582588196
106,0.7550169229507446
107,0.7592806816101074
108,0.3343179225921631
109,0.4731753170490265
110,0.45190751552581787
111,0.5162784457206726
112,0.6722574830055237
113,0.848267138004303
114,0.371477335691452
115,0.4090551435947418
116,0.6055827140808105
117,0.8425599932670593
118,0.8364413380622864
119,0.8451011180877686
120,0.3676242530345917
121,0.3628537654876709
122,0.7393596172332764
123,0.9007598161697388
124,0.43499046564102173
125,0.4883059859275818
126,0.7170374393463135
127,0.747358500957489
128,0.8701722025871277
129,0.6316341161727905
130,0.5824996829032898
131,0.60929274559021
132,0.8687744140625
