,prob
94,0.9930619597434998
95,0.011076610535383224
96,0.9978335499763489
97,0.11869420111179352
98,0.03249136731028557
99,0.007990043610334396
100,0.021385764703154564
101,0.986491858959198
102,0.009906329214572906
103,0.8825426697731018
104,0.978646993637085
105,0.9341148138046265
106,0.8516476154327393
107,0.9714835286140442
108,0.02380998060107231
109,0.16136012971401215
110,0.014380855485796928
111,0.016989784315228462
112,0.9105798006057739
113,0.9881505966186523
114,0.019921720027923584
115,0.17458954453468323
116,0.8858222961425781
117,0.9948522448539734
118,0.9881253242492676
119,0.9964883327484131
120,0.24901129305362701
121,0.013917854987084866
122,0.9342125058174133
123,0.9955588579177856
124,0.2703912854194641
125,0.7840953469276428
126,0.976743221282959
127,0.9829455614089966
128,0.9781298637390137
129,0.9706247448921204
130,0.1624208241701126
131,0.9957271814346313
132,0.9882680773735046
