,prob
94,0.9963439106941223
95,0.009645952843129635
96,0.9963229894638062
97,0.1716604381799698
98,0.039619483053684235
99,0.008935628458857536
100,0.018452564254403114
101,0.9894262552261353
102,0.015353715978562832
103,0.9435100555419922
104,0.9095924496650696
105,0.9432226419448853
106,0.8112372756004333
107,0.989625871181488
108,0.022632289677858353
109,0.22186532616615295
110,0.2387235313653946
111,0.014643502421677113
112,0.8924337029457092
113,0.991028368473053
114,0.017837774008512497
115,0.2768978476524353
116,0.879027247428894
117,0.9951614737510681
118,0.986610472202301
119,0.9977230429649353
120,0.6989569664001465
121,0.013848967850208282
122,0.910907506942749
123,0.9956383109092712
124,0.342552125453949
125,0.97764652967453
126,0.9876765012741089
127,0.9921682476997375
128,0.966300368309021
129,0.9880052208900452
130,0.21282505989074707
131,0.9973297119140625
132,0.9894810914993286
