,prob
94,0.9934198260307312
95,0.010177825577557087
96,0.99793940782547
97,0.21866042912006378
98,0.03177511319518089
99,0.007010706700384617
100,0.028817130252718925
101,0.9869394302368164
102,0.012910576537251472
103,0.889864444732666
104,0.9870581030845642
105,0.9505941271781921
106,0.9204974174499512
107,0.9657642245292664
108,0.023752901703119278
109,0.17373491823673248
110,0.10759661346673965
111,0.016678620129823685
112,0.9898562431335449
113,0.9888615012168884
114,0.016271818429231644
115,0.2160053849220276
116,0.8665754199028015
117,0.9946681261062622
118,0.9888070821762085
119,0.9969016313552856
120,0.07903584092855453
121,0.01209405530244112
122,0.8662051558494568
123,0.9960817694664001
124,0.08885973691940308
125,0.7124508023262024
126,0.9742375612258911
127,0.9604106545448303
128,0.9779013395309448
129,0.952271044254303
130,0.21830806136131287
131,0.995298445224762
132,0.9877851009368896
