,prob
94,0.9801138043403625
95,0.02660721354186535
96,0.9898401498794556
97,0.42490166425704956
98,0.04952384531497955
99,0.01673603616654873
100,0.030705422163009644
101,0.9615671634674072
102,0.023378949612379074
103,0.9282862544059753
104,0.8845454454421997
105,0.8232831954956055
106,0.8709798455238342
107,0.9354776740074158
108,0.04477662593126297
109,0.2883489429950714
110,0.16087010502815247
111,0.04379244148731232
112,0.8702283501625061
113,0.9753131866455078
114,0.04863348603248596
115,0.2024500072002411
116,0.7362534999847412
117,0.9838983416557312
118,0.9706352949142456
119,0.9691893458366394
120,0.12334156781435013
121,0.04186951741576195
122,0.7687501907348633
123,0.9924750924110413
124,0.16823266446590424
125,0.7983624339103699
126,0.9564565420150757
127,0.8647453188896179
128,0.9794524908065796
129,0.918627917766571
130,0.32986897230148315
131,0.9871786832809448
132,0.97052401304245
