,prob
94,0.9599013924598694
95,0.05604519695043564
96,0.9866488575935364
97,0.5669243335723877
98,0.060966093093156815
99,0.026417214423418045
100,0.04041699320077896
101,0.9169686436653137
102,0.020574821159243584
103,0.9406324028968811
104,0.8536230325698853
105,0.8453511595726013
106,0.800104022026062
107,0.9484949707984924
108,0.07085961848497391
109,0.27093881368637085
110,0.21922600269317627
111,0.07891399413347244
112,0.8765419125556946
113,0.9666795134544373
114,0.09803390502929688
115,0.33562347292900085
116,0.7982357740402222
117,0.9795404672622681
118,0.9697532653808594
119,0.9773765802383423
120,0.12730908393859863
121,0.059402696788311005
122,0.8452616930007935
123,0.9869301319122314
124,0.2761121094226837
125,0.7786700129508972
126,0.9279260039329529
127,0.9242739677429199
128,0.9779492616653442
129,0.8979299664497375
130,0.47277939319610596
131,0.9686241745948792
132,0.9637824296951294
