,prob
94,0.7022860646247864
95,0.4925735592842102
96,0.720403254032135
97,0.6971641778945923
98,0.5020143985748291
99,0.4833400547504425
100,0.5133981108665466
101,0.6943354606628418
102,0.45343130826950073
103,0.7213760614395142
104,0.6621512770652771
105,0.6755738854408264
106,0.678389310836792
107,0.6894887089729309
108,0.5383217930793762
109,0.5826264023780823
110,0.6072280406951904
111,0.6248654127120972
112,0.6580963730812073
113,0.7767874002456665
114,0.5590173006057739
115,0.5601149797439575
116,0.6243464946746826
117,0.7448320984840393
118,0.7340410947799683
119,0.7367235422134399
120,0.5233943462371826
121,0.5096981525421143
122,0.6870263814926147
123,0.7706785798072815
124,0.5420718789100647
125,0.6225918531417847
126,0.6473700404167175
127,0.6709074378013611
128,0.732269823551178
129,0.6299737095832825
130,0.6503997445106506
131,0.61101895570755
132,0.7443678975105286
