,prob
94,0.9447988271713257
95,0.0615292452275753
96,0.9805613160133362
97,0.5517323017120361
98,0.062058161944150925
99,0.02808103896677494
100,0.07617051899433136
101,0.930124819278717
102,0.03165731579065323
103,0.9409022927284241
104,0.8977289199829102
105,0.8281018733978271
106,0.8824638724327087
107,0.9404075145721436
108,0.06346546858549118
109,0.3066425621509552
110,0.3557879328727722
111,0.09132111072540283
112,0.8661608695983887
113,0.9613766074180603
114,0.11871564388275146
115,0.31584838032722473
116,0.7827209234237671
117,0.9787926077842712
118,0.9650493860244751
119,0.9636182188987732
120,0.1332482248544693
121,0.06688951700925827
122,0.794148325920105
123,0.9852698445320129
124,0.20654556155204773
125,0.7353412508964539
126,0.9070029258728027
127,0.805650532245636
128,0.9783238768577576
129,0.8929295539855957
130,0.43670302629470825
131,0.9343780875205994
132,0.9540144205093384
