,prob
94,0.9485263824462891
95,0.02829698473215103
96,0.9858755469322205
97,0.5527994632720947
98,0.043553099036216736
99,0.01903466135263443
100,0.02623451128602028
101,0.9471867680549622
102,0.02192002348601818
103,0.903631865978241
104,0.8748683929443359
105,0.849517285823822
106,0.8721262216567993
107,0.8045045137405396
108,0.04399041458964348
109,0.25050288438796997
110,0.15226638317108154
111,0.05118163675069809
112,0.9261985421180725
113,0.9757625460624695
114,0.0493207611143589
115,0.08451055735349655
116,0.8372288942337036
117,0.9842305779457092
118,0.976765513420105
119,0.9851847887039185
120,0.13487331569194794
121,0.04517260193824768
122,0.8266835808753967
123,0.9913725852966309
124,0.257588267326355
125,0.6819926500320435
126,0.9499109983444214
127,0.8959833979606628
128,0.9830808043479919
129,0.7896275520324707
130,0.3855491876602173
131,0.9790142178535461
132,0.9795147180557251
