,prob
94,0.7221370339393616
95,0.41011422872543335
96,0.7669490575790405
97,0.7062178254127502
98,0.43140119314193726
99,0.38468754291534424
100,0.47492027282714844
101,0.7157230377197266
102,0.3709707260131836
103,0.7327152490615845
104,0.676409125328064
105,0.7052844166755676
106,0.7175419330596924
107,0.7139008641242981
108,0.4523021876811981
109,0.551447868347168
110,0.6010802388191223
111,0.591846764087677
112,0.6586320400238037
113,0.7987531423568726
114,0.513991117477417
115,0.5001500248908997
116,0.6412233710289001
117,0.7936010360717773
118,0.7721013426780701
119,0.7789444923400879
120,0.47796207666397095
121,0.4409339725971222
122,0.70311039686203
123,0.8337744474411011
124,0.5214967131614685
125,0.6044553518295288
126,0.6728596687316895
127,0.7103695869445801
128,0.8053472638130188
129,0.6438714861869812
130,0.6476776599884033
131,0.6128827929496765
132,0.8027824759483337
