,prob
94,0.9948421120643616
95,0.013230121694505215
96,0.9943621158599854
97,0.3586222231388092
98,0.03642340376973152
99,0.010240227915346622
100,0.048233792185783386
101,0.9661651253700256
102,0.017483139410614967
103,0.9421768188476562
104,0.8570507764816284
105,0.8367446660995483
106,0.6901054978370667
107,0.9725260734558105
108,0.02757292240858078
109,0.18146318197250366
110,0.26960325241088867
111,0.0203741192817688
112,0.9800107479095459
113,0.9881721138954163
114,0.029797468334436417
115,0.21268802881240845
116,0.8641716837882996
117,0.9918584227561951
118,0.9874271154403687
119,0.9955911636352539
120,0.29038166999816895
121,0.02030363120138645
122,0.9400822520256042
123,0.9954012632369995
124,0.17597466707229614
125,0.9487015604972839
126,0.9757895469665527
127,0.9672490954399109
128,0.9816538095474243
129,0.9750126600265503
130,0.14590246975421906
131,0.995555579662323
132,0.9910117387771606
