,prob
94,0.9150567650794983
95,0.06417353451251984
96,0.9728906750679016
97,0.6553218960762024
98,0.07835353910923004
99,0.04170052334666252
100,0.06865040212869644
101,0.8825092911720276
102,0.04737306758761406
103,0.9448554515838623
104,0.7879799604415894
105,0.8272612690925598
106,0.8368301391601562
107,0.9083801507949829
108,0.10133574157953262
109,0.29162347316741943
110,0.2691914439201355
111,0.1639765053987503
112,0.8009650111198425
113,0.9517220854759216
114,0.15752151608467102
115,0.3267086446285248
116,0.7663050293922424
117,0.9701078534126282
118,0.9528204202651978
119,0.9460409879684448
120,0.15220177173614502
121,0.1104091927409172
122,0.7721454501152039
123,0.9803756475448608
124,0.21698787808418274
125,0.5919299125671387
126,0.8821302652359009
127,0.7841023802757263
128,0.9756655097007751
129,0.8153209090232849
130,0.5205314755439758
131,0.7473068237304688
132,0.9593967199325562
