,prob
94,0.7589022517204285
95,0.31635046005249023
96,0.8026102781295776
97,0.7581531405448914
98,0.34190964698791504
99,0.27214515209198
100,0.35954615473747253
101,0.7265341281890869
102,0.2689434885978699
103,0.7835639119148254
104,0.6797095537185669
105,0.736465334892273
106,0.7332603335380554
107,0.7277485728263855
108,0.36584576964378357
109,0.4866901934146881
110,0.495734304189682
111,0.53618985414505
112,0.6612633466720581
113,0.8282594680786133
114,0.4091334939002991
115,0.4358428716659546
116,0.607103705406189
117,0.8256966471672058
118,0.8259485960006714
119,0.8371611833572388
120,0.39703401923179626
121,0.3794315457344055
122,0.7107638120651245
123,0.8753190636634827
124,0.45184966921806335
125,0.5012423992156982
126,0.6941285133361816
127,0.7368464469909668
128,0.8604342341423035
129,0.6184301972389221
130,0.6167125701904297
131,0.5863845944404602
132,0.8474040627479553
