,prob
94,0.9476316571235657
95,0.043733466416597366
96,0.9869104027748108
97,0.5834652185440063
98,0.05631529539823532
99,0.024608245119452477
100,0.03604903072118759
101,0.9373740553855896
102,0.021563559770584106
103,0.9338788390159607
104,0.7683495283126831
105,0.8400908708572388
106,0.5702192187309265
107,0.9444197416305542
108,0.06700559705495834
109,0.2513570189476013
110,0.13777205348014832
111,0.07085990905761719
112,0.8736298680305481
113,0.9681006669998169
114,0.06992805004119873
115,0.3006587326526642
116,0.84629225730896
117,0.9819537401199341
118,0.9710303544998169
119,0.9805572032928467
120,0.11298578232526779
121,0.05615881457924843
122,0.8099921941757202
123,0.9885186553001404
124,0.22048717737197876
125,0.6473510265350342
126,0.9315997958183289
127,0.8705964684486389
128,0.9818097352981567
129,0.8710653781890869
130,0.4003360867500305
131,0.9488276243209839
132,0.9751493334770203
