,prob
94,0.6081364154815674
95,0.5728083252906799
96,0.5839264392852783
97,0.6036865711212158
98,0.555803656578064
99,0.5908414721488953
100,0.5874673128128052
101,0.6051539778709412
102,0.5579603910446167
103,0.624640941619873
104,0.6213685870170593
105,0.5944914817810059
106,0.5974451899528503
107,0.5980640053749084
108,0.5910141468048096
109,0.588829517364502
110,0.5850339531898499
111,0.6015979647636414
112,0.5958918929100037
113,0.6719253659248352
114,0.5867027044296265
115,0.5851667523384094
116,0.5971301198005676
117,0.6186704039573669
118,0.5990033149719238
119,0.6040186285972595
120,0.5519564151763916
121,0.5567314028739929
122,0.6176820397377014
123,0.5967252850532532
124,0.5786409974098206
125,0.6122121810913086
126,0.5899485349655151
127,0.6044260263442993
128,0.5790036916732788
129,0.5830146670341492
130,0.6063681244850159
131,0.589751124382019
132,0.5870518684387207
