,prob
94,0.9934099316596985
95,0.016966426745057106
96,0.9964140057563782
97,0.3005378842353821
98,0.03839855268597603
99,0.00984444934874773
100,0.015252329409122467
101,0.9668816328048706
102,0.014379213564097881
103,0.9378018975257874
104,0.9740096926689148
105,0.9355465173721313
106,0.8289102911949158
107,0.9457091093063354
108,0.03006989136338234
109,0.2051960527896881
110,0.17596915364265442
111,0.025141580030322075
112,0.8929170966148376
113,0.9866901636123657
114,0.025944005697965622
115,0.19000215828418732
116,0.9493633508682251
117,0.9909561276435852
118,0.990664005279541
119,0.9954611659049988
120,0.18391621112823486
121,0.030111195519566536
122,0.9141020178794861
123,0.9939788579940796
124,0.30464091897010803
125,0.9728993773460388
126,0.9799916744232178
127,0.9518362283706665
128,0.9784097075462341
129,0.9543842673301697
130,0.25655561685562134
131,0.9956140518188477
132,0.9874225854873657
