,prob
94,0.7908645272254944
95,0.24337846040725708
96,0.8634737730026245
97,0.7453718185424805
98,0.26155704259872437
99,0.1965295672416687
100,0.2586328387260437
101,0.7378032207489014
102,0.19834765791893005
103,0.8392495512962341
104,0.6907592415809631
105,0.7523905038833618
106,0.7338215112686157
107,0.7802444696426392
108,0.2844190299510956
109,0.44349992275238037
110,0.49355724453926086
111,0.4732041656970978
112,0.6790659427642822
113,0.8516624569892883
114,0.3342219889163971
115,0.39598631858825684
116,0.5948134064674377
117,0.8517885804176331
118,0.8604632616043091
119,0.8433294892311096
120,0.3516632616519928
121,0.3135914206504822
122,0.7110783457756042
123,0.9089097380638123
124,0.40761518478393555
125,0.5815431475639343
126,0.7168002724647522
127,0.7446796894073486
128,0.88898104429245
129,0.6393373012542725
130,0.5693490505218506
131,0.611052393913269
132,0.8723678588867188
