,prob
94,0.8632107377052307
95,0.13693274557590485
96,0.9309818148612976
97,0.7588158249855042
98,0.15253520011901855
99,0.09980100393295288
100,0.16334719955921173
101,0.8277298212051392
102,0.10340119898319244
103,0.8849244117736816
104,0.7168824672698975
105,0.7536895275115967
106,0.7430139780044556
107,0.8150683045387268
108,0.1931922882795334
109,0.36528509855270386
110,0.39837658405303955
111,0.332687109708786
112,0.7044989466667175
113,0.9058957099914551
114,0.26072660088539124
115,0.38016942143440247
116,0.6972626447677612
117,0.9249140620231628
118,0.9161272644996643
119,0.9018373489379883
120,0.2576451301574707
121,0.1933782994747162
122,0.77166748046875
123,0.9538032412528992
124,0.3308107256889343
125,0.4646453857421875
126,0.7972394227981567
127,0.7638596892356873
128,0.9485502243041992
129,0.674927830696106
130,0.5677753686904907
131,0.6082639098167419
132,0.9193390011787415
