,prob
94,0.9852317571640015
95,0.022339200600981712
96,0.9894202947616577
97,0.40531277656555176
98,0.04500562325119972
99,0.013516446575522423
100,0.040187858045101166
101,0.9676836729049683
102,0.02248302847146988
103,0.955813467502594
104,0.9382318258285522
105,0.7999403476715088
106,0.8773600459098816
107,0.9537060856819153
108,0.04251135513186455
109,0.24604105949401855
110,0.17699727416038513
111,0.038541343063116074
112,0.7900656461715698
113,0.9792502522468567
114,0.0516798198223114
115,0.24464325606822968
116,0.7797681093215942
117,0.987330436706543
118,0.9721073508262634
119,0.9807692766189575
120,0.17087073624134064
121,0.03736686334013939
122,0.7940176725387573
123,0.9933943152427673
124,0.14158856868743896
125,0.9391310811042786
126,0.9606010317802429
127,0.7213542461395264
128,0.9812871813774109
129,0.9117016792297363
130,0.25296181440353394
131,0.990746021270752
132,0.9784054756164551
