,prob
94,0.948025107383728
95,0.034365441650152206
96,0.9882103204727173
97,0.5404391884803772
98,0.04958583042025566
99,0.021332520991563797
100,0.027020931243896484
101,0.9390899538993835
102,0.02367999404668808
103,0.8989795446395874
104,0.9465868473052979
105,0.9081790447235107
106,0.8219176530838013
107,0.9118231534957886
108,0.054026223719120026
109,0.21979662775993347
110,0.2369813472032547
111,0.06068851053714752
112,0.9661662578582764
113,0.9710485935211182
114,0.06096149608492851
115,0.11606580764055252
116,0.8635347485542297
117,0.9851464629173279
118,0.9786714315414429
119,0.9802910089492798
120,0.10918642580509186
121,0.04748673364520073
122,0.8352483510971069
123,0.9884369969367981
124,0.20442789793014526
125,0.5356464982032776
126,0.936123788356781
127,0.9019091129302979
128,0.9810070395469666
129,0.8566902279853821
130,0.4452163875102997
131,0.9703061580657959
132,0.9695001840591431
