,prob
94,0.6062641739845276
95,0.5737895965576172
96,0.5828974843025208
97,0.6058495044708252
98,0.5587598085403442
99,0.5901264548301697
100,0.5853185057640076
101,0.594344437122345
102,0.559445858001709
103,0.6212025284767151
104,0.6067187190055847
105,0.5907652378082275
106,0.5874546766281128
107,0.5998971462249756
108,0.5856075286865234
109,0.5840885043144226
110,0.5806235671043396
111,0.6029502749443054
112,0.5949637293815613
113,0.6625164151191711
114,0.584945797920227
115,0.5847923159599304
116,0.5930792689323425
117,0.611583948135376
118,0.5894523859024048
119,0.5891814231872559
120,0.55396968126297
121,0.5558636784553528
122,0.6095983386039734
123,0.599087119102478
124,0.5809511542320251
125,0.6174485683441162
126,0.5931107401847839
127,0.6038589477539062
128,0.5760170817375183
129,0.5818880200386047
130,0.6026329398155212
131,0.5932314991950989
132,0.5888117551803589
