,prob
94,0.9053931832313538
95,0.059780847281217575
96,0.9739330410957336
97,0.6251895427703857
98,0.07277681678533554
99,0.037336692214012146
100,0.10107960551977158
101,0.9047085642814636
102,0.0435849130153656
103,0.9325926303863525
104,0.8818020820617676
105,0.8177956342697144
106,0.8550862073898315
107,0.8777135610580444
108,0.08379628509283066
109,0.28623536229133606
110,0.30184829235076904
111,0.1373184472322464
112,0.8152053952217102
113,0.9536288976669312
114,0.16401126980781555
115,0.2440621256828308
116,0.7206149101257324
117,0.9690022468566895
118,0.9601236581802368
119,0.9602842330932617
120,0.1498897224664688
121,0.10081743448972702
122,0.8221823573112488
123,0.9801464676856995
124,0.25849923491477966
125,0.41483455896377563
126,0.8821004033088684
127,0.7751517295837402
128,0.9742208123207092
129,0.8265765309333801
130,0.4583602547645569
131,0.8794125318527222
132,0.9549211263656616
