,prob
94,0.9809780120849609
95,0.022966288030147552
96,0.9914255142211914
97,0.36147573590278625
98,0.046594467014074326
99,0.014136415906250477
100,0.04432418569922447
101,0.9594213962554932
102,0.021091455593705177
103,0.9479088187217712
104,0.9621211290359497
105,0.7852911353111267
106,0.8042861223220825
107,0.8911566138267517
108,0.04852789267897606
109,0.22041374444961548
110,0.18979930877685547
111,0.039524927735328674
112,0.8404732346534729
113,0.9782163500785828
114,0.051422104239463806
115,0.08517090976238251
116,0.792070209980011
117,0.9862667322158813
118,0.9785954356193542
119,0.9875704646110535
120,0.1480964869260788
121,0.03971778601408005
122,0.8615678548812866
123,0.9919596314430237
124,0.16242334246635437
125,0.863097608089447
126,0.954017162322998
127,0.8647987246513367
128,0.971507728099823
129,0.921734094619751
130,0.28019750118255615
131,0.9925097227096558
132,0.9750858545303345
