,prob
94,0.8084700703620911
95,0.1634560078382492
96,0.9256831407546997
97,0.577347457408905
98,0.18011167645454407
99,0.12354178726673126
100,0.21748694777488708
101,0.8504813313484192
102,0.12218987196683884
103,0.8481053113937378
104,0.8449641466140747
105,0.8178009390830994
106,0.7559298276901245
107,0.8051421642303467
108,0.21920625865459442
109,0.37944090366363525
110,0.46257278323173523
111,0.3682959973812103
112,0.7637355923652649
113,0.8956745862960815
114,0.2512839734554291
115,0.3914854824542999
116,0.6526705622673035
117,0.9016479849815369
118,0.894794225692749
119,0.9014145731925964
120,0.27268579602241516
121,0.23474635183811188
122,0.7449411153793335
123,0.9364428520202637
124,0.3138270378112793
125,0.3419751524925232
126,0.7598697543144226
127,0.7183777689933777
128,0.9269803762435913
129,0.6639224886894226
130,0.5508534908294678
131,0.5856783986091614
132,0.8867486715316772
