,prob
94,0.908868670463562
95,0.0548635832965374
96,0.9765913486480713
97,0.4585437774658203
98,0.06446676701307297
99,0.029572181403636932
100,0.0867983028292656
101,0.9209061861038208
102,0.035545893013477325
103,0.9103333353996277
104,0.9279269576072693
105,0.8660262227058411
106,0.9070939421653748
107,0.9032751321792603
108,0.06451109796762466
109,0.28998351097106934
110,0.3617953956127167
111,0.10663225501775742
112,0.8633049130439758
113,0.9624096751213074
114,0.10717018693685532
115,0.29362204670906067
116,0.7832280993461609
117,0.9734010696411133
118,0.9584429264068604
119,0.9702834486961365
120,0.1306927353143692
121,0.07450994104146957
122,0.7919442057609558
123,0.9829416871070862
124,0.22925680875778198
125,0.4619791805744171
126,0.8893039226531982
127,0.774533212184906
128,0.9673720002174377
129,0.8550209403038025
130,0.4967239201068878
131,0.8734644055366516
132,0.9525556564331055
