,prob
94,0.9337785243988037
95,0.05817754194140434
96,0.9759241938591003
97,0.7673213481903076
98,0.07042273133993149
99,0.03236594423651695
100,0.07603274285793304
101,0.8494060039520264
102,0.03855745494365692
103,0.9474301338195801
104,0.7287034392356873
105,0.8183249235153198
106,0.7350348234176636
107,0.9057978987693787
108,0.06895540654659271
109,0.26169103384017944
110,0.41568443179130554
111,0.11306552588939667
112,0.8677630424499512
113,0.9574615359306335
114,0.11718505620956421
115,0.19426710903644562
116,0.7399742007255554
117,0.9707539081573486
118,0.9680113196372986
119,0.9600129723548889
120,0.1460796594619751
121,0.0785103291273117
122,0.810696005821228
123,0.9840720295906067
124,0.23992854356765747
125,0.6425697207450867
126,0.9139288067817688
127,0.8809029459953308
128,0.9813873767852783
129,0.9036956429481506
130,0.5100411772727966
131,0.9372339844703674
132,0.9675063490867615
