,prob
94,0.9191799163818359
95,0.08082429319620132
96,0.9651745557785034
97,0.6490357518196106
98,0.09082675725221634
99,0.05302844196557999
100,0.0834699496626854
101,0.8561332821846008
102,0.057092148810625076
103,0.92885822057724
104,0.769034206867218
105,0.79695725440979
106,0.7742834687232971
107,0.8887091875076294
108,0.11197447776794434
109,0.3265112340450287
110,0.16216692328453064
111,0.19536711275577545
112,0.7560172080993652
113,0.9353086352348328
114,0.16003841161727905
115,0.26857370138168335
116,0.6273062825202942
117,0.9573844075202942
118,0.95614093542099
119,0.9462653398513794
120,0.1707104742527008
121,0.1384972780942917
122,0.77562016248703
123,0.9737540483474731
124,0.2992006540298462
125,0.6046743392944336
126,0.8761217594146729
127,0.8078718185424805
128,0.9734992384910583
129,0.7722799777984619
130,0.4626266658306122
131,0.7652374505996704
132,0.9481372237205505
