,prob
94,0.8961659669876099
95,0.09008245915174484
96,0.9659079313278198
97,0.6053305864334106
98,0.10534651577472687
99,0.05713732913136482
100,0.09236609190702438
101,0.8682674765586853
102,0.058171581476926804
103,0.9200592637062073
104,0.8437135815620422
105,0.8224427103996277
106,0.802861750125885
107,0.860816240310669
108,0.12845252454280853
109,0.36032944917678833
110,0.2130153924226761
111,0.2104407548904419
112,0.7827765941619873
113,0.9375633597373962
114,0.15664178133010864
115,0.31207627058029175
116,0.5868302583694458
117,0.9499011039733887
118,0.9515847563743591
119,0.9420903325080872
120,0.18286998569965363
121,0.1362224668264389
122,0.7980587482452393
123,0.9677355885505676
124,0.28557470440864563
125,0.43462687730789185
126,0.8571212291717529
127,0.6934601068496704
128,0.9593486785888672
129,0.6901423931121826
130,0.472671777009964
131,0.6283901929855347
132,0.9247267842292786
