,prob
94,0.8547207713127136
95,0.11177407950162888
96,0.950455367565155
97,0.7965548038482666
98,0.12346387654542923
99,0.06969278305768967
100,0.11096006631851196
101,0.8586748838424683
102,0.06796904653310776
103,0.8965970873832703
104,0.769207775592804
105,0.7487210631370544
106,0.6729968190193176
107,0.8299285173416138
108,0.14789241552352905
109,0.37752971053123474
110,0.21222153306007385
111,0.23645710945129395
112,0.753273069858551
113,0.9261199831962585
114,0.17244215309619904
115,0.27631354331970215
116,0.6008925437927246
117,0.9298220276832581
118,0.9336163401603699
119,0.9198534488677979
120,0.20989608764648438
121,0.1455737054347992
122,0.7683538794517517
123,0.9634647369384766
124,0.28544896841049194
125,0.37858718633651733
126,0.8283385634422302
127,0.7868703603744507
128,0.95882648229599
129,0.6521267294883728
130,0.490068644285202
131,0.6374010443687439
132,0.9206557273864746
